delbydelid;Antall husholdninger;Barn i husholdningen;År;Bydel;Delbydel;Husholdningstype
0301111101;39.0;4 barn eller mer;2015;Stovner;Vestli;Par med små barn
0301111101;67.0;1 barn i HH;2016;Stovner;Vestli;Par med små barn
0301111101;79.0;2 barn i HH;2016;Stovner;Vestli;Par med små barn
0301111101;56.0;3 barn i HH;2016;Stovner;Vestli;Par med små barn
0301111101;44.0;4 barn eller mer;2016;Stovner;Vestli;Par med små barn
0301111101;73.0;1 barn i HH;2017;Stovner;Vestli;Par med små barn
0301111101;80.0;2 barn i HH;2017;Stovner;Vestli;Par med små barn
0301111101;62.0;3 barn i HH;2017;Stovner;Vestli;Par med små barn
0301111101;46.0;4 barn eller mer;2017;Stovner;Vestli;Par med små barn
0301111101;77.0;1 barn i HH;2018;Stovner;Vestli;Par med små barn
0301111101;88.0;2 barn i HH;2018;Stovner;Vestli;Par med små barn
0301111101;61.0;3 barn i HH;2018;Stovner;Vestli;Par med små barn
0301111101;45.0;4 barn eller mer;2018;Stovner;Vestli;Par med små barn
0301111101;55.4156000000002;1 barn i HH;2008;Stovner;Vestli;Par med store barn
0301111101;152.11290000000054;2 barn i HH;2008;Stovner;Vestli;Par med store barn
0301111101;46.20540000000016;3 barn i HH;2008;Stovner;Vestli;Par med store barn
0301111101;25.0;4 barn eller mer;2008;Stovner;Vestli;Par med store barn
0301111101;51.46950000000018;1 barn i HH;2009;Stovner;Vestli;Par med store barn
0301111101;158.19700000000057;2 barn i HH;2009;Stovner;Vestli;Par med store barn
0301111101;54.0;3 barn i HH;2009;Stovner;Vestli;Par med store barn
0301111101;22.0;4 barn eller mer;2009;Stovner;Vestli;Par med store barn
0301111101;52.142600000000186;1 barn i HH;2010;Stovner;Vestli;Par med store barn
0301111101;144.05930000000052;2 barn i HH;2010;Stovner;Vestli;Par med store barn
0301111101;47.0;3 barn i HH;2010;Stovner;Vestli;Par med store barn
0301111101;27.0;4 barn eller mer;2010;Stovner;Vestli;Par med store barn
0301111101;52.006400000000184;1 barn i HH;2011;Stovner;Vestli;Par med store barn
0301111101;144.0206000000005;2 barn i HH;2011;Stovner;Vestli;Par med store barn
0301111101;56.0;3 barn i HH;2011;Stovner;Vestli;Par med store barn
0301111101;32.0;4 barn eller mer;2011;Stovner;Vestli;Par med store barn
0301111101;42.0;1 barn i HH;2012;Stovner;Vestli;Par med store barn
0301111101;140.0;2 barn i HH;2012;Stovner;Vestli;Par med store barn
0301111101;66.0;3 barn i HH;2012;Stovner;Vestli;Par med store barn
0301111101;29.0;4 barn eller mer;2012;Stovner;Vestli;Par med store barn
0301111101;43.0;1 barn i HH;2013;Stovner;Vestli;Par med store barn
0301111101;134.0;2 barn i HH;2013;Stovner;Vestli;Par med store barn
0301111101;74.0;3 barn i HH;2013;Stovner;Vestli;Par med store barn
0301111101;31.0;4 barn eller mer;2013;Stovner;Vestli;Par med store barn
0301111101;65.0;1 barn i HH;2014;Stovner;Vestli;Par med store barn
0301111101;130.0;2 barn i HH;2014;Stovner;Vestli;Par med store barn
0301111101;66.0;3 barn i HH;2014;Stovner;Vestli;Par med store barn
0301111101;27.0;4 barn eller mer;2014;Stovner;Vestli;Par med store barn
0301111101;62.0;1 barn i HH;2015;Stovner;Vestli;Par med store barn
0301111101;127.0;2 barn i HH;2015;Stovner;Vestli;Par med store barn
0301111101;64.0;3 barn i HH;2015;Stovner;Vestli;Par med store barn
0301111101;28.0;4 barn eller mer;2015;Stovner;Vestli;Par med store barn
0301111101;65.0;1 barn i HH;2016;Stovner;Vestli;Par med store barn
0301111101;130.0;2 barn i HH;2016;Stovner;Vestli;Par med store barn
0301111101;73.0;3 barn i HH;2016;Stovner;Vestli;Par med store barn
0301111101;29.0;4 barn eller mer;2016;Stovner;Vestli;Par med store barn
0301111101;68.0;1 barn i HH;2017;Stovner;Vestli;Par med store barn
0301111101;126.0;2 barn i HH;2017;Stovner;Vestli;Par med store barn
0301111101;71.0;3 barn i HH;2017;Stovner;Vestli;Par med store barn
0301111101;29.0;4 barn eller mer;2017;Stovner;Vestli;Par med store barn
0301111101;68.0;1 barn i HH;2018;Stovner;Vestli;Par med store barn
0301111101;123.0;2 barn i HH;2018;Stovner;Vestli;Par med store barn
0301111101;73.0;3 barn i HH;2018;Stovner;Vestli;Par med store barn
0301111101;43.0;4 barn eller mer;2018;Stovner;Vestli;Par med store barn
0301111101;13.640300000000048;1 barn i HH;2008;Stovner;Vestli;Mor/far med små barn
0301111101;16.126800000000056;2 barn i HH;2008;Stovner;Vestli;Mor/far med små barn
0301111101;3.7304000000000133;3 barn i HH;2008;Stovner;Vestli;Mor/far med små barn
0301111101;8.44030000000003;4 barn eller mer;2008;Stovner;Vestli;Mor/far med små barn
0301111101;17.615400000000065;1 barn i HH;2009;Stovner;Vestli;Mor/far med små barn
0301111101;13.102700000000047;2 barn i HH;2009;Stovner;Vestli;Mor/far med små barn
0301111101;6.183000000000022;3 barn i HH;2009;Stovner;Vestli;Mor/far med små barn
0301111101;13.122200000000046;4 barn eller mer;2009;Stovner;Vestli;Mor/far med små barn
0301111101;15.464900000000055;1 barn i HH;2010;Stovner;Vestli;Mor/far med små barn
0301111101;10.92060000000004;2 barn i HH;2010;Stovner;Vestli;Mor/far med små barn
0301111101;7.4284000000000265;3 barn i HH;2010;Stovner;Vestli;Mor/far med små barn
0301111101;7.062800000000024;4 barn eller mer;2010;Stovner;Vestli;Mor/far med små barn
0301111101;23.098700000000083;1 barn i HH;2011;Stovner;Vestli;Mor/far med små barn
0301111101;18.116100000000063;2 barn i HH;2011;Stovner;Vestli;Mor/far med små barn
0301111101;4.122700000000014;3 barn i HH;2011;Stovner;Vestli;Mor/far med små barn
0301111101;7.399500000000026;4 barn eller mer;2011;Stovner;Vestli;Mor/far med små barn
0301111101;21.0;1 barn i HH;2012;Stovner;Vestli;Mor/far med små barn
0301111101;19.0;2 barn i HH;2012;Stovner;Vestli;Mor/far med små barn
0301111101;6.0;3 barn i HH;2012;Stovner;Vestli;Mor/far med små barn
0301111101;5.0;4 barn eller mer;2012;Stovner;Vestli;Mor/far med små barn
0301111101;23.0;1 barn i HH;2013;Stovner;Vestli;Mor/far med små barn
0301111101;21.0;2 barn i HH;2013;Stovner;Vestli;Mor/far med små barn
0301111101;4.0;3 barn i HH;2013;Stovner;Vestli;Mor/far med små barn
0301111101;6.0;4 barn eller mer;2013;Stovner;Vestli;Mor/far med små barn
0301111101;23.0;1 barn i HH;2014;Stovner;Vestli;Mor/far med små barn
0301111101;11.0;2 barn i HH;2014;Stovner;Vestli;Mor/far med små barn
0301111101;6.0;3 barn i HH;2014;Stovner;Vestli;Mor/far med små barn
0301111101;8.0;4 barn eller mer;2014;Stovner;Vestli;Mor/far med små barn
0301111101;17.0;1 barn i HH;2015;Stovner;Vestli;Mor/far med små barn
0301111101;16.0;2 barn i HH;2015;Stovner;Vestli;Mor/far med små barn
0301111101;8.0;3 barn i HH;2015;Stovner;Vestli;Mor/far med små barn
0301111101;4.0;4 barn eller mer;2015;Stovner;Vestli;Mor/far med små barn
0301111101;21.0;1 barn i HH;2016;Stovner;Vestli;Mor/far med små barn
0301111101;13.0;2 barn i HH;2016;Stovner;Vestli;Mor/far med små barn
0301111101;11.0;3 barn i HH;2016;Stovner;Vestli;Mor/far med små barn
0301111101;9.0;4 barn eller mer;2016;Stovner;Vestli;Mor/far med små barn
0301111101;33.0;1 barn i HH;2017;Stovner;Vestli;Mor/far med små barn
0301111101;9.0;2 barn i HH;2017;Stovner;Vestli;Mor/far med små barn
0301111101;8.0;3 barn i HH;2017;Stovner;Vestli;Mor/far med små barn
0301111101;10.0;4 barn eller mer;2017;Stovner;Vestli;Mor/far med små barn
0301111101;24.0;1 barn i HH;2018;Stovner;Vestli;Mor/far med små barn
0301111101;18.0;2 barn i HH;2018;Stovner;Vestli;Mor/far med små barn
0301111101;8.0;3 barn i HH;2018;Stovner;Vestli;Mor/far med små barn
0301111101;12.0;4 barn eller mer;2018;Stovner;Vestli;Mor/far med små barn
0301111101;60.588900000000216;1 barn i HH;2008;Stovner;Vestli;Mor/far med store barn
0301111101;33.80080000000012;2 barn i HH;2008;Stovner;Vestli;Mor/far med store barn
0301111101;11.120500000000039;3 barn i HH;2008;Stovner;Vestli;Mor/far med store barn
0301111101;6.0;4 barn eller mer;2008;Stovner;Vestli;Mor/far med store barn
0301111101;56.5088000000002;1 barn i HH;2009;Stovner;Vestli;Mor/far med store barn
0301111101;35.865500000000125;2 barn i HH;2009;Stovner;Vestli;Mor/far med store barn
0301111101;9.935200000000036;3 barn i HH;2009;Stovner;Vestli;Mor/far med store barn
0301111101;7.160700000000026;4 barn eller mer;2009;Stovner;Vestli;Mor/far med store barn
0301111101;58.911800000000206;1 barn i HH;2010;Stovner;Vestli;Mor/far med store barn
0301111101;24.711100000000087;2 barn i HH;2010;Stovner;Vestli;Mor/far med store barn
0301111101;9.576300000000034;3 barn i HH;2010;Stovner;Vestli;Mor/far med store barn
0301111101;10.389800000000038;4 barn eller mer;2010;Stovner;Vestli;Mor/far med store barn
0301111101;49.30230000000018;1 barn i HH;2011;Stovner;Vestli;Mor/far med store barn
0301111101;22.11110000000008;2 barn i HH;2011;Stovner;Vestli;Mor/far med store barn
0301111101;19.01100000000007;3 barn i HH;2011;Stovner;Vestli;Mor/far med store barn
0301111101;7.193000000000025;4 barn eller mer;2011;Stovner;Vestli;Mor/far med store barn
0301111101;52.0;1 barn i HH;2012;Stovner;Vestli;Mor/far med store barn
0301111101;34.0;2 barn i HH;2012;Stovner;Vestli;Mor/far med store barn
0301111101;14.0;3 barn i HH;2012;Stovner;Vestli;Mor/far med store barn
0301111101;9.0;4 barn eller mer;2012;Stovner;Vestli;Mor/far med store barn
0301111101;42.0;1 barn i HH;2013;Stovner;Vestli;Mor/far med store barn
0301111101;34.0;2 barn i HH;2013;Stovner;Vestli;Mor/far med store barn
0301111101;14.0;3 barn i HH;2013;Stovner;Vestli;Mor/far med store barn
0301111101;6.0;4 barn eller mer;2013;Stovner;Vestli;Mor/far med store barn
0301111101;48.0;1 barn i HH;2014;Stovner;Vestli;Mor/far med store barn
0301111101;21.0;2 barn i HH;2014;Stovner;Vestli;Mor/far med store barn
0301111101;11.0;3 barn i HH;2014;Stovner;Vestli;Mor/far med store barn
0301111101;3.0;4 barn eller mer;2014;Stovner;Vestli;Mor/far med store barn
0301111101;47.0;1 barn i HH;2015;Stovner;Vestli;Mor/far med store barn
0301111101;28.0;2 barn i HH;2015;Stovner;Vestli;Mor/far med store barn
0301111101;14.0;3 barn i HH;2015;Stovner;Vestli;Mor/far med store barn
0301111101;5.0;4 barn eller mer;2015;Stovner;Vestli;Mor/far med store barn
0301111101;42.0;1 barn i HH;2016;Stovner;Vestli;Mor/far med store barn
0301111101;26.0;2 barn i HH;2016;Stovner;Vestli;Mor/far med store barn
0301111101;10.0;3 barn i HH;2016;Stovner;Vestli;Mor/far med store barn
0301111101;5.0;4 barn eller mer;2016;Stovner;Vestli;Mor/far med store barn
0301111101;38.0;1 barn i HH;2017;Stovner;Vestli;Mor/far med store barn
0301111101;32.0;2 barn i HH;2017;Stovner;Vestli;Mor/far med store barn
0301111101;12.0;3 barn i HH;2017;Stovner;Vestli;Mor/far med store barn
0301111101;7.0;4 barn eller mer;2017;Stovner;Vestli;Mor/far med store barn
0301111101;41.0;1 barn i HH;2018;Stovner;Vestli;Mor/far med store barn
0301111101;27.0;2 barn i HH;2018;Stovner;Vestli;Mor/far med store barn
0301111101;11.0;3 barn i HH;2018;Stovner;Vestli;Mor/far med store barn
0301111101;8.0;4 barn eller mer;2018;Stovner;Vestli;Mor/far med store barn
0301111101;137.3401000000005;1 barn i HH;2008;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;39.63360000000014;2 barn i HH;2008;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;4.0;3 barn i HH;2008;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;140.2188000000005;1 barn i HH;2009;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;48.454500000000166;2 barn i HH;2009;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;4.0;3 barn i HH;2009;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;149.39610000000053;1 barn i HH;2010;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;49.90840000000018;2 barn i HH;2010;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;6.0;3 barn i HH;2010;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;155.28530000000055;1 barn i HH;2011;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;47.230200000000174;2 barn i HH;2011;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;7.0;3 barn i HH;2011;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;3.0;4 barn eller mer;2011;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;166.0;1 barn i HH;2012;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;50.0;2 barn i HH;2012;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;4.0;3 barn i HH;2012;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;164.0;1 barn i HH;2013;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;54.0;2 barn i HH;2013;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;6.0;3 barn i HH;2013;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;3.0;4 barn eller mer;2013;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;149.0;1 barn i HH;2014;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;48.0;2 barn i HH;2014;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;5.0;3 barn i HH;2014;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;158.0;1 barn i HH;2015;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;46.0;2 barn i HH;2015;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;6.0;3 barn i HH;2015;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;3.0;4 barn eller mer;2015;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;164.0;1 barn i HH;2016;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;54.0;2 barn i HH;2016;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;4.0;3 barn i HH;2016;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;3.0;4 barn eller mer;2016;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;163.0;1 barn i HH;2017;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;55.0;2 barn i HH;2017;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;10.0;3 barn i HH;2017;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;3.0;4 barn eller mer;2017;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;178.0;1 barn i HH;2018;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;60.0;2 barn i HH;2018;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;7.0;3 barn i HH;2018;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;3.0;4 barn eller mer;2018;Stovner;Vestli;Enfamiliehusholdninger med voksne barn
0301111101;36.30090000000013;Ingen barn i HH;2008;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;31.854100000000113;1 barn i HH;2008;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;14.01950000000005;2 barn i HH;2008;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;7.970100000000029;3 barn i HH;2008;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;36.67920000000013;Ingen barn i HH;2009;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;22.844200000000082;1 barn i HH;2009;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;14.995300000000054;2 barn i HH;2009;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;6.785100000000024;3 barn i HH;2009;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;35.72880000000013;Ingen barn i HH;2010;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;31.636300000000112;1 barn i HH;2010;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;17.964400000000065;2 barn i HH;2010;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;5.39470000000002;3 barn i HH;2010;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;42.611000000000146;Ingen barn i HH;2011;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;32.15550000000012;1 barn i HH;2011;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;16.160800000000055;2 barn i HH;2011;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;4.062700000000015;3 barn i HH;2011;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;54.0;Ingen barn i HH;2012;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;30.0;1 barn i HH;2012;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;13.0;2 barn i HH;2012;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;51.0;Ingen barn i HH;2013;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;27.0;1 barn i HH;2013;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;12.0;2 barn i HH;2013;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;102.0;Ingen barn i HH;2014;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;35.0;1 barn i HH;2014;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;8.0;2 barn i HH;2014;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;3.0;3 barn i HH;2014;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;102.0;Ingen barn i HH;2015;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;33.0;1 barn i HH;2015;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;12.0;2 barn i HH;2015;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;3.0;3 barn i HH;2015;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;113.0;Ingen barn i HH;2016;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;31.0;1 barn i HH;2016;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;10.0;2 barn i HH;2016;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;4.0;3 barn i HH;2016;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;108.0;Ingen barn i HH;2017;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;32.0;1 barn i HH;2017;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;12.0;2 barn i HH;2017;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;5.0;3 barn i HH;2017;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;121.0;Ingen barn i HH;2018;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;23.0;1 barn i HH;2018;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;13.0;2 barn i HH;2018;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;4.0;3 barn i HH;2018;Stovner;Vestli;Flerfamiliehusholdninger uten barn 0-17 år
0301111101;6.728900000000024;1 barn i HH;2008;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;10.153600000000036;2 barn i HH;2008;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;8.134900000000028;3 barn i HH;2008;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;3.347900000000012;4 barn eller mer;2008;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;5.43210000000002;1 barn i HH;2009;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;14.18530000000005;2 barn i HH;2009;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;4.395400000000016;3 barn i HH;2009;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;6.704300000000024;4 barn eller mer;2009;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;5.299100000000019;1 barn i HH;2010;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;10.418600000000037;2 barn i HH;2010;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;12.854900000000047;3 barn i HH;2010;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;6.328900000000022;4 barn eller mer;2010;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;8.098200000000029;1 barn i HH;2011;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;10.098800000000036;2 barn i HH;2011;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;9.117200000000032;3 barn i HH;2011;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;8.067700000000029;4 barn eller mer;2011;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;13.0;1 barn i HH;2012;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;11.0;2 barn i HH;2012;Stovner;Vestli;Flerfamiliehusholdninger med små barn
0301111101;8.0;3 barn i HH;2012;Stovner;Vestli;Flerfamiliehusholdninger med små barn
